chart_id,origin_layer,origin_asset_id,origin_id,weight_id,multiplier,raw_multiplier,applied_bound,evidence_n,leakage_status,applies_to_reading,derived_from_pramana_ids,overlay_formula_version,created_at
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515959,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515960,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515961,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515962,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515963,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515964,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515965,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515966,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515967,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515968,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515969,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515970,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515971,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515972,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515973,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515974,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515975,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515976,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515977,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515978,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515979,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515980,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515981,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515982,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
